NDC,Catalog Number,Price
17068026504,461534,31.71
01726035147,461631,40.19
01266455450,461886,93.21
00838757045,462106,10.16
02772700204,462362,21.57
87273705006,462875,40.20
07015220303,463217,89.30
04025014630,463331,41.20
03631802304,463428,68.61
48205542101,463430,48.60
00817525046,463468,38.43
30531311701,463568,20.45
34345070130,463671,15.99
52456002771,463851,10.70
22434544503,464081,45.84
05441076746,464200,59.32
43260014084,464380,29.46
24442002685,464766,2.85
71822003457,465053,25.80
07447872600,465730,53.95
55258401308,466041,42.99
07841530200,466173,12.29
46556051541,466538,95.10
01701706340,466553,192.21
04881244785,466603,4.25
00361448271,466785,78.57
56616083803,466788,24.67
15463552102,466813,96.46
56751611602,466825,152.83
02528717003,467025,37.48
03165324878,467366,59.39
85752566003,467411,113.33
05184017340,467461,38.77
68268003776,467463,56.27
71520050706,467520,28.50
08432532201,467604,47.50
73638427006,467644,91.80
08716128480,467717,176.10
01563524858,468285,65.96
75601856608,468388,43.43
03721207482,468521,107.65
61712658606,468637,63.12
06666603677,468812,31.47
74501846803,470083,83.70
80517485507,470181,16.38
07246055626,470218,42.65
83385466608,470260,22.76
07467412174,470337,33.52
36352126001,470435,43.43
87031007185,470453,13.37
03677021834,470703,14.21
01342516835,471167,41.45
83728238805,471205,190.90
30654141001,471307,18.58
31221800401,471410,35.76
21786234702,471721,34.15
06704055687,471737,140.94
34631073463,471744,34.53
00417105753,472110,61.35
13032508505,472440,42.62
15842047321,472651,22.47
00345328118,472786,27.79
25277070107,473345,87.86
16268030416,473432,32.20
41658348700,473515,37.47
53515100203,473700,47.84
05355212863,473785,183.44
07437001023,473878,23.69
03477063308,474287,34.93
00083238822,474405,9.20
02552076800,474442,149.75
67628066407,474460,41.23
34614065838,475221,51.62
80631056438,475543,22.44
02011642272,475637,26.79
06511652667,475656,6.78
04483186456,475756,179.38
03485225515,475850,96.71
07154435235,476014,29.81
26455771206,476734,65.21
55312054580,476805,124.72
04706002545,476881,9.12
36782276602,477031,8.38
07136115708,477248,46.90
53502036765,477287,38.98
63304661703,477303,86.74
01882018705,477558,46.36
00245133526,477657,47.30
64522100705,477831,35.70
08572068323,478155,14.22
58617587300,478405,12.35
15374613503,478418,12.86
33821054060,480054,154.26
06873053000,480120,79.23
00748032645,480352,30.46
20750010581,480775,196.45
40610355308,480848,73.21
73366214502,481351,21.87
82050151606,481731,65.11
83226008208,481800,32.11
38346306307,482383,31.02
43282012035,482558,7.29
26340071270,482566,67.84
08360072628,482827,12.58
32850023061,483062,71.20
65505011065,483347,53.30
05572266611,483384,3.75
08817722036,483483,4.20
01272747703,483653,23.74
04536485152,483684,30.80
58074071661,483702,23.20
42348363601,483763,40.29
06332880467,484280,36.96
01033327772,484720,127.35
42714081106,485035,126.85
71722033738,485123,3.18
63740035235,485232,63.60
71053032226,485367,37.34
07605023242,485424,51.59
05314414251,485461,36.50
37386001220,485554,70.90
32352041553,485653,55.16
30564016118,485887,148.41
26318825607,486103,90.10
28177741504,486146,2.77
63172064486,486324,11.60
50270056847,486328,61.30
02663620636,486336,6.89
27613053446,486627,17.97
17272028532,486748,6.33
03617228767,487137,44.30
81155154004,487212,26.12
42871057604,487240,77.20
03001682131,487447,113.18
37402085652,487701,13.67
07684053767,487714,63.94
01616708818,487756,29.32
11623000846,487828,91.82
01357241017,487833,141.83
28123077048,488307,15.88
53678256805,488650,34.82
86673565504,488662,8.23
63873033085,488733,153.79
16583035556,488880,84.35
51674038713,500052,11.19
06530250226,500317,15.31
04255147588,500524,13.30
03045136738,500525,75.66
02102186007,500855,31.70
32638033588,500858,108.70
72852232804,500884,1.47
01087033236,501051,41.64
00068445066,501118,13.30
05028581244,501222,26.40
34450310304,501256,64.94
02818467451,501355,1.51
17487023638,501400,10.55
08565544085,501503,45.76
03284855041,501578,158.32
65483005324,502138,14.00
38417060764,502183,1.82
48613085814,502361,25.47
57035046156,502434,28.72
64202033232,502730,174.80
71316060246,502820,28.67
07644662055,503054,37.76
00345735081,503158,11.30
06152163482,503218,83.33
05442131687,503310,15.87
57384015484,503422,45.28
02501730521,503435,56.98
76237045325,503562,172.53
82517074424,503581,36.89
01566538821,503808,33.80
63657600408,503872,36.18
03051208467,503876,26.38
05023481214,504033,43.18
22215023408,504068,26.77
86163317701,504150,103.87
22401028404,504200,11.25
23241004164,504436,66.47
64201775201,504465,190.30
76478631805,504761,192.61
40646034544,504814,122.24
05131770506,504877,38.95
73635038468,505124,42.41
06146011132,505536,7.84
11310012282,505753,36.71
70135547807,505845,93.99
08670640645,506235,76.32
80861055864,506620,20.67
81556537408,507058,6.14
04860053057,507065,31.45
08672546211,507213,12.37
12565131504,507644,4.92
57880018800,507801,11.68
08540203362,507811,33.38
00880743722,508380,43.76
01078212425,508578,81.77
02052057027,508667,49.49
00218348272,510001,40.24
02034005885,510548,70.47
37238028474,510813,15.19
03320820088,510871,1.61
01108275301,511210,13.20
23647544800,511428,21.98
86455003830,511653,67.30
00713663305,511706,44.47
03420006547,512544,25.31
05881828035,512567,29.61
38813240100,512770,73.26
01853824663,512813,184.55
28410031652,513055,46.39
00674346438,513408,3.81
03332781613,513428,32.10
04308144428,513507,29.58
04310620070,513545,22.13
07838624304,513577,17.97
31558488102,513605,32.61
58366273206,513878,5.86
06238674081,514000,38.24
14825016238,514206,26.20
38678501006,514210,22.38
87502083205,514383,40.88
08707285435,514647,16.18
12826088721,515081,83.96
37800063855,515142,29.10
52485577001,515347,21.50
88240066776,515376,8.52
05124712271,515473,40.60
01467354663,515837,17.89
03785666135,515855,1.82
35814255008,516107,47.70
88853011541,516364,172.22
06083811600,516461,37.80
77605071203,516567,10.97
07431284688,516662,39.71
41444544103,516670,6.15
43276032626,516817,19.59
17056026657,516871,46.52
03388825015,517043,39.42
08085131855,517241,115.56
07167831202,517333,53.54
04781687624,517662,169.51
28565280708,517815,23.81
05571612328,518131,128.26
11504436501,518155,9.60
10316571506,518257,97.72
03854522164,518421,183.10
70456004781,518500,164.27
85172070858,518651,30.46
00365742117,518880,163.65
47050022526,520121,14.85
08503214172,520188,18.25
06836373450,520520,13.20
54460000257,520707,38.20
07821614884,520728,58.51
06775855081,520871,36.98
07132724024,521130,61.22
00344753538,521405,74.08
01436185602,521457,29.21
18661022481,521776,2.33
43477037505,521802,37.77
42452061237,521804,175.59
82257502005,522016,68.91
00041543284,522217,47.82
46343333600,522237,88.73
30745023117,522278,11.52
82845177106,522437,44.81
05315857200,522473,24.37
21621626305,523111,9.93
87334620403,523502,16.44
03648418002,523520,182.21
05077473617,523617,48.68
42032023487,523618,42.80
02827603141,523864,45.90
64667041228,524065,171.59
43253158201,524353,26.47
36700060328,524501,4.25
02465340530,524648,48.64
88225015812,524702,49.64
00874475540,524768,48.91
57518636704,525027,71.85
01735510317,525538,29.65
66201023203,525617,9.18
04648024601,525687,26.81
25034056562,526171,100.45
08547267825,526357,162.73
67331815707,526743,110.65
70154034303,526835,42.19
75708100403,526864,18.46
86050870306,526888,78.27
03331218631,527084,24.79
12856070784,527328,7.11
01317561760,527416,105.34
06238634373,527488,73.70
03681871524,527868,16.10
55765018025,528025,50.21
02021608107,528047,63.86
42872026153,528127,48.62
66445756503,528138,2.58
45507016252,528178,1.44
53553412203,528232,167.68
51538465005,528343,129.81
04208310864,528358,12.55
00312533406,528804,32.63
62757233102,530017,6.33
07615187122,530333,103.61
16145077853,530345,33.96
01125053128,530466,41.32
41312044000,530810,8.21
01608802526,530835,175.97
06418533444,531151,47.11
50345251603,531324,55.60
04623321658,531563,5.66
06715740626,531743,65.33
40722448604,531756,47.22
16554072232,532057,75.56
21160076183,532225,41.62
11657583601,532267,27.90
73857711102,532424,35.76
31880073674,532747,1.27
40154284000,533055,61.44
47358047775,533174,22.31
28722612208,533188,74.99
81566467407,533618,130.54
81111651307,533815,1.41
46381464602,533820,1.64
46781650001,534561,22.80
62436044537,534725,74.07
03873662328,534837,43.50
67754055345,535026,23.54
64461301804,535408,17.90
06565782118,535418,28.62
57438848607,535433,61.27
75657671005,535605,69.36
27144367105,535630,176.31
05386855073,535836,21.21
01268108262,535861,39.56
01732813824,535864,81.93
02733237107,535883,44.58
11710707403,536181,38.43
80308387207,536287,126.75
25501788104,536310,68.50
02271832825,536458,58.76
34137042787,536481,25.40
68725453506,536483,58.14
73257563101,536512,11.65
30505046706,536663,71.82
55545051773,536672,36.98
18434008018,536746,8.98
52325074765,537162,16.45
86204188808,537187,26.20
35341048026,537248,44.86
15322087600,537331,6.35
24861085705,537380,82.38
36253068201,537414,68.87
04186137012,537481,77.18
07073538436,537515,40.38
07344271680,537567,5.71
25551066514,537784,7.61
02830100870,537847,103.29
04117006418,537885,81.44
05570045163,538257,88.72
22113883108,538446,174.71
40268658207,538771,29.11
06851020763,538851,77.90
01203336626,538866,62.98
38661024573,540033,62.90
38421834405,540056,58.56
67126020370,540238,2.16
82210020271,540636,32.21
11125323305,541125,1.68
02407227634,541164,6.88
07801706675,541314,59.66
72882016538,541424,40.79
50386046268,541600,103.44
04516553421,542140,29.39
11878710802,542725,19.56
80465652808,542765,82.30
18342670501,543050,139.92
03358113040,543068,44.22
00665226631,543373,5.96
01654844357,543624,24.65
07732451730,543800,61.00
06488020337,543886,39.96
10177633304,544047,147.62
31447685808,544177,13.76
70478025838,544211,30.62
64022510005,544347,144.49
22645804103,544366,43.42
54041005263,544586,71.60
01772886005,544783,62.82
25288451505,544842,14.10
78305887307,545101,167.98
02008387604,545416,67.78
02234861137,546217,40.15
72066642102,546245,40.21
50164076482,546331,6.61
06841711442,546422,136.13
81661534306,546656,38.60
00767066057,546712,63.78
02421746417,546786,19.76
06613056605,546854,195.80
08786515488,547182,66.80
36061046733,547432,180.60
44480035754,547437,69.41
61172412006,547538,24.91
51377062141,547576,33.29
46458200402,547700,10.82
03230235538,547710,5.54
05137307608,548102,5.04
73125847702,548154,26.37
00037013021,548324,84.47
67711068537,548365,20.84
11135228507,548462,77.03
70860657301,548471,27.12
73314115206,550063,98.00
03382524317,550165,70.70
07838860646,550245,107.35
18307313502,550413,169.48
17704346001,550446,67.36
08004311206,550561,39.22
04841216075,550687,23.27
05335631413,550871,39.22
11310006353,551045,14.61
04434586107,551135,86.51
03244160260,551586,7.60
05220688032,552150,143.48
04884864801,552313,82.98
05146631711,552350,61.68
16276710202,552531,10.45
78143001216,552780,160.99
02253066468,553138,28.83
34183843504,553620,42.75
88163360806,553701,47.48
06753360232,553733,41.28
62741010212,554016,45.20
16767074632,554286,34.76
05810366046,554360,91.76
13225030064,554382,8.21
62010251000,554778,33.21
83451018038,555000,8.60
77440041687,555270,19.60
21555030265,555446,42.19
02770035021,555588,86.40
84367015880,555628,186.16
21151023585,555876,171.38
02288686250,556288,32.54
08034184054,556337,17.95
35112072353,556557,118.57
16372276302,556620,15.42
25063580003,556702,27.88
06288552650,556774,7.40
41012071214,557178,21.59
14000030168,557182,20.16
86186762406,557517,52.85
06354351000,557532,26.93
77386076560,557707,69.30
32037003514,557875,16.62
10265046568,558063,15.29
05741204134,558135,35.37
00814344742,558346,24.53
57010325102,558408,69.64
34312762100,558672,29.69
83463068430,560057,42.67
28566204200,560127,198.67
48074081648,560362,177.77
07678028038,560511,40.64
08148025201,560732,58.31
07776751183,560773,93.87
66065165004,561025,12.30
04184148300,561163,39.41
28485650507,561170,30.85
06618313472,561231,3.79
05360781147,561280,160.87
01373076811,561284,18.60
04415101710,561627,7.31
02571415155,561684,47.35
06650574836,561850,65.20
80855000370,561887,96.93
73175565807,562041,21.77
25407416000,562378,41.68
06551761533,562400,11.21
28537013070,562832,31.79
35715427201,563118,48.91
07823572607,563205,30.90
60623020384,563400,91.24
61027006242,563603,29.19
62017811800,563628,92.48
07817662166,563704,45.24
13221088002,564004,199.22
05263421164,564123,129.34
23124031765,564236,65.67
26767026580,564328,20.12
27275735204,564365,7.24
24853147708,564602,16.56
47233007158,564883,49.78
12052057168,565242,25.90
00124170382,565264,17.53
50660008581,565723,17.20
13522534606,565732,37.86
00330034245,565743,113.42
74718073456,565811,17.64
06372666505,565880,55.92
45411032054,566122,194.34
71746702504,566312,94.37
70808067410,566568,20.82
80177378604,566615,28.10
12853487701,566735,10.98
14308024454,566833,170.61
54524036154,566850,88.42
35738063762,567265,203.42
06886820040,567387,21.59
85105074434,567487,48.52
05434627521,567544,90.88
05748023287,567677,73.54
17335065216,567736,32.51
58710267004,570057,85.35
32074730507,570222,40.69
05280187028,571267,31.40
26131502007,571273,61.72
46201515703,571423,28.41
11517011282,572070,21.29
47805080668,572183,27.85
00615331100,572404,36.26
10487305701,572427,56.11
60011543308,572667,44.00
03806427135,572877,147.80
40727066304,573051,43.98
60645281607,573120,35.00
02140117748,573307,142.70
45507688508,573361,90.90
30725873202,573622,37.18
00804050188,573824,51.25
06127213788,573871,9.20
75627050640,574084,95.50
41074332006,574231,81.39
06553781652,574560,46.42
41814716302,574587,144.30
47110080665,574710,25.61
21370077852,575061,8.86
01487208625,575073,32.27
63165062604,575102,28.90
17363075823,575565,20.65
02852087615,575753,60.67
66235845006,576452,41.90
38121283508,576583,21.25
58836060183,576867,139.85
66887242801,577054,18.70
04321236872,577106,32.44
62704828003,577188,33.10
07662217807,577344,39.26
65178310103,577614,89.90
20525062556,578288,23.52
04206644886,578804,92.69
53466752107,578850,36.78
54620063136,580145,35.45
88637457205,580168,73.15
73366042202,580260,22.43
01360087225,580366,138.85
26027454008,580828,104.50
87085078565,581111,37.23
00337340364,581158,20.64
05713846404,581338,37.80
74685663700,581356,47.52
46881334700,581625,39.33
65411178506,582015,19.68
78878016736,582156,108.78
53216424408,582175,85.86
02404840530,582225,45.48
06425484628,582407,19.68
07300720532,582764,12.62
62213684600,582871,38.71
66857005474,583056,8.57
01858613862,583072,41.90
02712520365,583170,193.55
03473655653,583303,25.83
74826048448,583337,97.10
43614020818,583548,12.70
05478105201,583782,43.40
55316636705,583812,23.33
38618816607,584003,190.30
50217061830,584117,34.13
74581521404,584168,104.72
05411740646,584214,95.30
02543044454,584253,81.38
78264080804,584821,27.29
25701702400,585045,46.18
03402638304,585184,5.77
05285636743,585213,33.74
78563326006,585247,31.23
00736377403,585275,24.32
38071008633,585728,20.50
02826280706,585750,7.45
07308117170,586414,17.97
75377861600,586541,104.35
45842084128,586721,28.97
23181632708,586756,12.52
07834302226,586778,27.94
08080485660,587036,30.06
21063521201,587067,5.94
04017507531,587208,114.33
58483748300,587334,35.29
04282662433,587421,2.74
55802085705,587588,14.13
01124010176,587636,7.90
05258604700,587642,87.26
31268017048,587710,66.42
87184432300,588076,44.19
80375735608,588310,49.98
02840247221,588348,85.73
68443076076,588375,11.73
52051021178,588447,4.69
05111301270,588470,78.41
07021511656,588505,39.75
02270568473,588515,26.78
00082435713,588534,160.82
37487543607,588550,100.97
08845875643,588567,186.95
07656010477,600425,66.83
04647338582,600635,48.74
04162274011,600775,2.27
12334124204,601286,158.82
00444747861,601463,14.65
56148541004,601621,17.25
00313550114,602085,34.17
68773716105,602326,5.10
04507311782,602671,120.47
56206842301,602684,91.31
02327011810,603115,33.44
04605624741,603135,20.34
10723077833,603176,23.93
02136448580,603312,17.50
86047010064,603384,94.00
04211075084,603602,1.73
53726016602,603757,107.84
17286041282,604088,15.68
08050445133,604301,7.23
05681033725,604362,60.17
63801183200,604572,34.31
05324768548,604684,10.00
04828720000,604736,126.50
02661865585,604774,24.42
04265743304,605044,30.66
03270317528,605056,68.76
68558401608,605122,37.49
27284037508,605371,57.70
02020808088,605657,40.97
12881065638,605722,42.94
47650832800,605877,30.75
03058804120,605882,89.13
21704026216,606308,4.73
06557414086,606370,53.57
64312037210,606424,190.22
73430850207,606601,153.89
13806388408,606844,7.64
74213066770,607123,67.84
26778026465,607243,114.90
01156032280,607515,95.75
48133066366,607572,12.96
00242671881,607770,68.36
01134887345,607776,12.24
71434087688,607818,48.40
68588353006,608018,63.48
66208755802,608125,90.35
04322267685,608163,49.18
07706555117,608254,81.90
01827787052,608286,2.11
70825602207,608287,41.72
40828042247,608415,93.25
44032300404,608434,4.67
02445436281,608445,11.51
62472078530,608601,9.96
06357060873,608752,77.70
86576460203,608838,199.69
21802614202,610008,93.20
12363018701,610065,9.55
24034468403,610071,50.46
52864051552,610120,39.31
06183611337,610157,23.60
02287347075,610413,17.62
75775062458,610481,43.45
04375814688,611178,75.17
47223012071,611317,133.39
02823557468,611375,35.70
03445850146,611416,35.53
86501001041,611558,96.45
13780028556,611681,4.24
03621815485,611827,171.35
74645004340,612182,29.41
08015662161,612373,191.49
05062887284,612406,90.57
00581077428,612480,163.89
05604048323,612763,36.30
03347212887,613064,71.91
62577085305,613156,15.47
01401634387,613242,74.21
77074047524,613342,67.86
05784768813,613376,25.37
82677003840,613472,38.44
03831782751,613542,33.17
04644713006,613584,75.30
17125412002,614357,44.56
01058764085,614463,64.13
04483165782,614652,17.10
45330030507,614727,3.53
06578584532,614752,57.99
33744176206,614768,70.67
44604022138,614882,44.99
52361018675,615331,12.70
26625518104,615405,48.37
88256075383,615510,8.73
30454017506,615660,13.30
35660536700,616011,29.18
61843032202,616032,148.37
05307043042,616048,20.60
36555068342,616054,6.42
85132028034,616115,116.12
20850752808,616128,47.77
01107874005,616634,21.00
02710757608,616706,98.94
05431210658,616862,6.90
13641014176,617274,90.98
16223077150,617324,16.83
71114077502,617345,32.11
56401041123,617430,173.53
08050273631,617612,62.76
86214787802,617742,45.16
22057055703,617857,45.29
87045425006,618071,42.36
00147875011,618156,61.45
03811365405,618714,36.99
20476117403,618862,124.11
02410618228,620151,62.31
05778651281,620260,127.96
80554814000,620564,55.70
07337065566,620623,67.76
22578067765,620701,31.86
83385024204,620724,41.26
82743566203,620762,98.27
02572346754,621137,13.75
36454425300,621253,14.30
02713204523,621558,89.35
80560030178,621577,39.92
40057027648,621827,41.65
36436543503,622433,3.41
33621083070,622481,29.93
00312007607,622482,166.67
18641068814,622727,37.58
02564820331,623470,89.99
08526345272,623610,19.37
63247888806,624058,79.19
42651011223,624148,49.66
64827205103,624362,37.86
00017024415,624621,6.83
84264072522,624858,48.52
80084316606,625041,84.52
16601323001,625078,10.44
34006462204,625151,62.11
12746478504,625322,14.97
08067685108,625411,6.13
03200377367,626115,16.36
05757353180,626263,88.49
83033086847,626521,65.95
02630050052,626538,25.76
17784214104,626630,43.74
05046873717,626714,27.49
10616077601,627012,11.26
22221614701,627045,179.33
10327881002,627318,17.24
00540274655,627561,14.28
21077127802,627721,93.54
01617020716,628151,41.57
04582026147,628281,69.95
61575040546,628510,198.74
27334887208,628601,48.30
00401326850,628712,15.78
25318148302,628737,68.10
14688017735,628776,183.29
05067315203,628780,18.92
42708041610,628781,96.25
66281780608,628807,38.59
51257746300,630221,40.37
08822573507,631512,66.79
03823048550,631573,20.36
00877077278,631716,16.36
51258066338,631718,10.71
77741563106,631781,1.93
06542833067,632078,26.23
37072066602,632232,11.49
53585024351,632553,68.50
14333083060,632737,34.77
02883074247,632813,89.17
08725360154,632871,29.93
31217000385,633354,8.98
02636336322,633566,34.40
82557237704,633574,6.39
08767072304,633740,28.88
36814040510,633811,78.81
83761003285,634253,25.31
05237545384,634565,182.33
00635658514,634732,49.97
01027606072,634768,57.87
83577044705,635222,78.08
65704052654,635267,19.77
06473512655,635888,42.98
02185456874,636176,98.91
04771478583,636602,97.54
00285568188,637152,37.00
74736077744,637165,78.29
05468851658,637583,47.66
20516030547,637721,19.85
02777550767,637764,20.42
06086770104,638103,49.95
74204720301,638186,12.73
85003057616,638280,44.57
03232786688,638281,34.34
25805013076,638611,44.25
05135781806,638617,38.89
83146648701,640127,38.68
78470318806,640246,63.57
32725234804,640265,27.84
82643005050,640388,65.49
83120622301,640406,29.58
04425568850,640686,73.77
58825007238,640856,87.32
37764060188,641154,13.85
38575016458,641307,15.91
82750780706,641435,52.16
21073043484,641446,97.50
16866057427,641550,52.59
14415557504,642504,91.48
46641033025,642686,46.85
50268047114,643108,44.37
08478162074,643601,84.46
03446407035,643643,22.99
68336015153,643668,4.60
02186546212,643818,99.85
30751345000,643845,47.43
34051063066,644207,145.59
70003023267,644282,165.69
44300001212,644288,49.61
88278383503,644753,68.03
02412185606,644875,18.66
03757262304,645577,62.31
12562856705,645770,48.64
04377527884,646210,177.30
33356003822,646532,18.69
05352767128,646604,4.88
42263052708,646805,5.90
07538038381,647024,5.86
34506068131,647226,105.63
00063042150,647486,190.80
03235564306,647733,20.35
54865775806,647782,185.25
67525653505,648055,47.66
50147552304,648250,70.19
06573263402,648527,29.60
46805017771,648831,39.39
68524058171,650244,155.94
01270824362,650264,38.12
03805088437,650315,43.54
12060088810,650340,34.79
02648050245,650744,132.47
56374028645,651015,3.13
24536015635,651028,80.20
00674312286,651272,30.87
81284636802,651385,26.71
51122003008,651406,15.51
00545052878,651472,29.48
21438050188,651503,14.68
35057015573,651532,49.93
48743064243,651588,48.92
28812032231,651667,15.52
56233026107,651682,25.22
12207062224,651702,7.55
07761152810,651774,47.80
08612484284,652002,2.92
01531022103,652162,39.34
01773265626,652300,74.13
08212063103,652408,59.70
00117837843,652517,88.63
04038380205,652660,11.26
04707245585,652741,72.95
60486088801,652846,55.56
51034047100,652867,14.47
78718463302,653287,126.50
06336787136,653314,138.16
04816326528,653384,100.31
32435547807,653401,17.50
00800454127,653418,45.57
38162236806,653542,25.60
02537858270,653757,10.43
87287451006,654032,8.85
27131078312,654053,9.20
03357244664,654146,101.94
62132407403,654358,8.76
04375860120,654401,142.79
05685183302,654784,53.10
05157675164,654876,41.15
07423050328,655266,25.91
62572384707,655538,96.81
45248234304,655726,3.10
07654363471,655767,42.42
16326057285,655830,141.93
38573024056,655864,197.51
46815052111,656358,6.46
36885087118,656417,48.64
01412472334,657153,11.91
28608007670,657628,27.39
20717057850,657675,17.55
10228647201,658412,39.26
08055882254,658562,7.38
07648461506,660266,49.78
05084684208,660781,97.92
60768013650,662051,106.94
88473233601,662260,40.79
26662483608,662512,198.32
70465152107,662668,21.36
37327053514,662680,44.90
65342048527,662881,30.13
63244088245,663003,198.72
28777466008,663054,45.38
46371038041,663241,34.55
23703013778,663652,19.18
07836024100,663678,49.57
51074550804,664082,122.30
74077728504,664403,92.78
58234438503,664421,5.93
03228081334,664501,84.91
86376048284,664685,20.85
10827250608,665067,28.90
41778087484,665214,39.59
63235712401,665276,9.52
38118338700,665310,138.49
72007128301,665335,10.49
57273002250,665355,25.18
63670674802,665520,39.80
18416132707,665537,77.98
50404305107,666537,23.24
80663037144,666568,36.81
03734127842,666788,95.78
65168047488,666820,76.16
44834086151,666877,94.55
03552557760,667171,52.43
73448015775,667222,12.53
03612852256,667285,125.48
06536563317,667482,48.40
14030081300,667602,13.58
21551058037,668203,145.01
83162721700,668806,42.35
08111208028,668866,99.69
07357501024,670048,36.92
80404542804,670584,41.68
04812414060,670760,53.24
00603134627,671567,18.10
35445005085,671615,23.87
71204026541,671616,41.72
06200087254,672044,25.50
78532087333,672178,43.48
20858824202,672187,39.61
73855055361,672217,141.16
06550321417,672253,39.89
82276016742,672264,21.11
52434256206,672288,13.34
85558032431,672401,22.19
07234565105,672561,42.52
14778011322,673150,2.13
06768448001,673662,24.61
06086033554,674017,1.82
73332105303,674343,29.88
22778286706,674474,28.82
04787042831,674600,28.74
28684448807,674852,19.46
02583834353,675340,8.24
50364077777,675578,46.73
04411742168,675882,41.08
85612081378,676212,41.24
22712373505,676216,123.47
53060268101,676304,26.70
02613084718,676403,61.10
56447653802,676524,14.85
07311263842,676541,14.53
88858058570,676621,15.74
05885263725,676638,23.91
04087311305,676680,133.10
48588481404,676766,14.78
15538078068,676835,63.73
41618032561,677130,49.39
25561238202,677303,13.54
01562357612,677337,21.68
07355373172,677373,78.00
04715083526,677530,41.52
86373072461,677762,84.24
51158184204,677787,32.10
31160071610,678054,12.38
53562038122,678132,46.10
38034061648,678488,186.70
80614060756,678584,79.91
82003726005,678607,19.34
08143876636,680023,25.15
66505011276,680170,25.75
33061047074,680555,10.58
41717012727,680725,32.28
40881531408,680763,14.69
73067012570,680816,104.50
28315270702,680884,24.69
06766103116,681132,36.40
00525607086,681185,47.92
17273631701,681210,3.00
07142500707,681320,46.57
11140762308,681461,17.61
04364610050,681485,31.67
04057118041,682343,41.75
76513056423,682367,40.80
60770045508,682644,40.64
31010371702,682678,1.26
08308374001,682837,175.38
07565063048,682846,17.62
47885763800,683043,101.28
71575788506,683126,76.91
37462014505,683172,48.69
07116058553,683382,9.45
02650054470,683660,67.99
41632072102,683740,42.64
07248477671,683801,20.46
08232253163,684023,87.10
73320053325,684202,40.94
26852270102,684311,93.88
73261436204,684320,53.36
11664038372,684335,47.98
01145184588,684524,37.41
56062083203,684627,30.86
82635061218,684803,13.34
00750444871,684855,92.69
12686161306,685032,84.48
60403186805,685352,168.23
76147338604,685542,44.74
48064846004,685633,28.11
44144665002,685657,19.64
86808335800,686060,35.82
57866056306,686238,27.81
51723046201,686246,23.80
66870005075,687057,53.25
70514466802,687236,63.75
00508028623,687265,85.95
34475085036,687822,84.37
06441748100,688065,55.10
11782470106,688082,13.89
38656135600,688234,122.75
63227002270,688627,31.88
73227086478,688782,31.39
46722033835,688802,82.28
06207307212,700011,13.32
01846702807,700048,93.27
10780251306,700337,47.63
07373455882,700411,18.20
54608271101,700500,101.84
31785522107,700506,5.68
43064853208,700568,13.27
41257275507,700724,49.85
04810257081,700767,4.36
12573383601,700805,7.46
34022318708,701100,98.70
04257086644,701216,20.76
53173632301,701360,3.53
64688568806,701402,79.48
25018084668,701437,10.80
06231617800,701558,41.70
00238766055,701625,3.42
13672024084,701760,8.92
68227015567,701782,155.49
51212165308,701787,8.40
47655068222,702043,40.62
74710450000,702061,7.56
64857083308,702147,48.79
67677051488,702370,90.20
38027344306,702432,4.60
08725387802,703007,2.95
75546640502,703362,13.26
07177163704,703406,15.91
80331333201,703677,5.30
53661223307,703728,202.61
45337815008,704070,18.75
03846613053,704211,10.12
08104504681,704235,29.00
82016372103,704661,151.23
04105320105,704766,97.93
51101050856,704853,43.34
05634054586,705045,158.54
64427244001,705053,19.64
01782070308,705400,9.46
83308070867,705401,2.62
58036047503,705431,43.95
05715345242,705507,9.99
72515030838,705534,23.90
17168073345,705657,31.42
04546464670,705710,20.90
22237013172,706202,76.75
01806017078,706336,175.24
03630485315,706743,2.37
83043003446,707054,36.38
03812301045,707120,177.89
10841313307,707125,86.78
25807765608,707487,72.28
24112081638,707572,191.43
68541657508,707865,4.80
07377402365,707866,22.90
00036232232,708106,14.81
46241035816,708626,32.66
78771652503,708842,11.65
16244063873,710028,157.49
30038021323,710533,111.38
65663306808,710801,148.41
08554736500,711054,97.78
45418084555,711341,94.75
86108426806,711428,16.96
62461302306,711708,68.23
70004016075,711858,4.93
43535251406,712011,16.96
17684721204,712106,11.48
71828006138,712281,30.73
57032771302,712428,28.45
83384000857,712476,44.76
51854062515,712503,8.80
25203032180,712611,4.76
65867618107,712665,27.78
37275063220,712806,37.61
07455106116,712815,80.60
03111623458,712826,32.38
68821056207,713057,133.45
01477004786,713401,185.22
50685004427,713665,40.94
16750282400,713736,57.87
75761280700,713837,40.66
00044042863,713860,37.27
85506502202,714372,67.99
07285484202,714675,49.11
01716322540,714808,13.60
01714033805,714843,4.71
88503613402,715044,94.18
02613876723,715387,104.51
16447564707,715401,47.19
08731066085,715408,43.70
45008274205,715542,36.20
52253043102,715703,42.60
70688023626,716041,43.50
70015508102,716116,26.68
63673011705,716150,9.27
08303182117,716330,10.69
06574351778,716457,39.20
55437842604,716636,42.50
01326063381,716672,7.68
23818707401,716678,33.18
55721048375,716871,21.89
01072028355,717160,28.35
18248024676,717330,11.86
08467207078,717511,126.11
44366073643,717784,14.96
01841676037,717846,53.16
13157037661,718301,2.51
48641083405,718562,35.69
80448025603,718645,35.70
44672001838,718762,19.70
