NDC,Catalog Number,Price
06654327814,473100,64.32
31435034732,473200,49.40
86031020252,473371,48.76
08227017403,473375,9.30
13318402106,473602,40.72
05764352658,474314,68.91
05681033725,474455,65.59
80248288506,474460,90.76
04353581407,474572,93.90
51027012417,474631,176.10
08633801643,474662,2.96
80787006711,475015,27.41
70470011767,475105,31.31
60403186805,475348,163.18
05338425415,475460,60.15
35166072854,475471,49.29
07817662166,475626,46.64
63225346607,476100,52.84
00666135836,476178,97.48
04264446821,476450,82.50
02218077108,476512,65.21
60011543308,476755,45.32
60767086063,476773,47.71
83858077502,476787,95.71
02671218065,477043,23.50
56401041123,477117,173.53
05360781147,477240,160.87
03470674023,477420,2.16
04341441134,477467,95.73
88570141800,477470,34.44
70082081801,477831,34.42
77777046674,478283,6.24
48205542101,478328,48.60
48736081170,478358,36.25
61415005562,478570,30.10
78678077087,478600,75.16
87180035408,478665,14.35
76741835508,478887,85.71
81347534507,480432,180.91
20755651404,480545,39.50
83583107306,480606,28.53
43531047011,480666,31.42
03820533758,481020,24.78
08363150221,481102,95.96
00077247216,481211,28.23
54876671003,481232,118.59
28033074056,481465,25.44
03051208467,481740,26.38
10302445207,481742,37.22
12120013170,481843,149.54
62445038800,481856,17.67
05258604700,482253,87.26
70717035884,482442,31.72
07024774431,482536,11.54
11230335305,482627,30.63
08323077287,482655,55.56
58643586302,483263,37.97
02451087058,483482,124.44
38184301401,483518,72.40
00113862605,483584,84.10
08143876636,483604,21.13
47880245407,483726,143.25
00278888321,483816,78.21
05744407205,484052,37.30
63658141705,484173,19.82
34807080402,484182,6.58
02628356641,484204,133.95
05841487836,484302,14.99
14868527206,484445,48.40
14347003455,484751,11.22
18676683300,484884,19.40
32026642005,485128,66.60
64621080174,485234,42.80
00044042863,485263,37.27
03558385078,485367,23.37
10177633304,485370,147.62
07168024217,485737,22.66
00584116514,486078,190.35
25407416000,486464,41.68
31811012077,486488,41.46
06785014686,486521,46.97
37572046303,486736,33.45
86043452700,486823,85.46
00121857163,486848,96.31
02200646642,487076,42.68
02537858270,487104,10.43
84088076673,487158,5.71
64663320708,487200,9.78
75777054167,487205,34.12
07741125361,487226,35.50
02348635356,487241,10.68
71373021118,487342,187.16
70456004781,487358,164.27
02826280706,487633,7.45
24074426006,487664,30.23
02311242101,487834,29.24
58458233400,488206,48.34
76418045526,488250,51.88
82514026836,488425,17.87
01401634387,488476,86.29
23218032822,488478,14.90
54158032403,488510,42.14
58173054118,488541,35.61
48414050440,488661,13.76
46143025723,488735,72.74
01643876788,488802,94.47
03174537301,500186,188.19
07088055802,500221,2.38
50023821306,500310,34.10
43542246301,500455,7.27
45440021802,500568,58.26
03488552703,500666,35.91
07073503608,500683,27.90
08062031136,501022,183.23
03232786688,501413,34.34
70154034303,501450,42.19
53482120405,501633,10.21
20257800105,501784,13.30
05702538400,501841,132.45
32432060620,502085,44.18
43018053463,502187,182.27
51730840507,502276,18.50
26352042207,502342,2.56
27144367105,502643,188.65
57087074605,502744,20.62
33621083070,502772,29.93
44144665002,502778,19.64
56751611602,502817,152.83
03721852386,502852,86.70
67757473004,503087,28.76
37275063220,503124,37.61
34470062357,503284,31.52
14754721807,503555,21.40
08826613808,503621,96.77
34614065838,503643,51.62
73635038468,503683,42.41
02421746417,503825,19.76
88637457205,504025,73.15
08577882872,504648,28.20
82628056004,504811,6.60
64312037210,505164,176.90
16268030416,505288,32.20
38618816607,505573,190.30
30407028036,505706,38.34
00228763413,505875,126.56
86866350306,506376,77.27
32375054360,506377,31.71
04287524785,506546,22.13
57273002250,506726,25.18
00001434213,506745,40.40
06573263402,507027,29.60
03674177482,507082,43.92
05741204134,507153,35.37
51732011485,507244,71.15
28063000403,507335,54.87
05516580857,507508,73.52
07330616070,507528,15.60
06502076235,507570,18.95
08243032606,507814,49.12
51034047100,508008,16.93
06340063161,508056,9.68
04753630320,508273,35.54
66313022430,508385,28.72
41621071568,508680,58.37
88163360806,508875,47.48
08505741753,508886,4.90
73857711102,510007,35.76
11264366402,510277,194.47
02126031423,510400,92.87
23154083418,510522,63.70
01630771332,510757,12.08
88342065484,510836,41.24
07050837231,511417,42.28
08537376571,511836,51.93
08313078787,512361,25.14
22215023408,512371,26.77
87045425006,512483,44.05
06178107724,512506,2.42
35445005085,512681,23.87
48117765001,512830,29.66
00327503660,512848,35.11
88657008242,513072,32.29
75443058205,513155,67.00
52705023755,513215,1.94
64603013505,513406,29.58
11532614107,513601,5.29
28321044740,513706,11.43
45212673600,513707,18.95
76014311506,514004,17.43
67126020370,514018,2.16
54608271101,514245,101.84
07355373172,514356,70.20
67684060607,514656,88.80
01616011220,514803,50.87
02701884227,514881,80.60
50404305107,515311,23.24
70380400107,515432,39.38
15783807001,515603,7.68
22614085127,515677,40.24
88426072808,515717,26.88
02720811274,516182,32.34
07651604736,516346,39.50
14042064407,516683,35.74
45507016252,516867,1.44
85752011186,518402,6.88
62524821201,518670,2.60
00075570060,518851,37.20
07005477313,520021,29.71
03382832662,520081,79.66
30117010664,520115,83.95
24520052302,520123,18.50
03304542134,520344,43.11
87181837108,520432,82.25
26110633308,520486,28.50
68615575601,520567,159.19
08753006287,520661,122.23
04005701764,520738,24.91
47262037573,520818,43.47
02822538200,521011,194.80
06604283331,521147,40.71
34152013725,521181,95.12
54516043228,521308,25.93
17704346001,521350,67.36
01272887808,521407,159.75
01738310512,521526,38.34
52715060422,521633,198.21
88235543106,522000,32.68
18248024676,522004,10.88
05785264501,522008,29.77
07127052313,522062,19.53
03811014487,522064,30.58
17661375304,522121,130.32
07746710617,522274,41.10
05084027824,522527,1.80
62010251000,522553,33.21
15167074030,522656,70.13
22131087080,524010,6.83
06305020224,524324,4.27
08410802082,524421,35.12
85612081378,524465,41.24
04312455226,524508,15.90
03701051350,524646,107.70
56664072771,524717,48.56
04130758032,524856,26.80
66725015358,525373,26.73
07377402365,525571,22.90
57035046156,525705,28.72
07064500175,525754,26.52
20423086816,526028,158.63
04288038517,526116,9.22
26234077663,526166,26.27
33705008470,526171,2.31
58227232707,526215,169.67
01217425832,526241,180.80
61336010670,526265,62.11
04870118866,526354,19.63
14121042661,526511,4.92
03545220310,526638,113.93
35155080567,526710,24.53
85485520408,527152,38.15
87146437804,527568,43.78
26288041356,528063,111.70
47567057357,528364,52.62
21812052851,528466,46.13
05766282042,528517,38.38
00424055511,528682,42.57
84425085406,528750,36.82
42708041610,528865,99.23
00606160001,530055,66.10
07012187065,530251,16.72
30588033144,531132,39.84
84277027426,531216,79.53
87883633405,531474,113.29
08183058300,531525,82.24
06182058411,531770,24.63
32781078801,532013,119.11
16554072232,532028,80.24
10651000613,532164,30.50
24623016384,532342,27.22
26386632705,532353,71.51
04761717823,532808,11.39
37245765703,533136,11.62
06337556242,533170,45.00
08213278773,533512,34.90
53270065488,533564,42.77
00313210210,533618,47.22
00422846860,533728,7.24
40227020308,534312,58.10
01124010176,534455,7.90
51604663300,534541,144.78
30215770301,534564,101.15
41836074547,534665,139.80
06200122416,534674,45.35
73261436204,534713,44.38
04633505715,534864,26.93
61712658606,535012,63.12
32725234804,535221,27.84
42001005427,535254,10.52
52361018675,535282,11.47
01827787052,535460,2.11
51301053211,535476,1.83
07234565105,535577,42.52
60182036854,535583,21.12
47658322608,535622,19.49
03883710213,535678,17.36
31810826508,535835,11.71
01856835206,536012,13.26
85561054263,536035,6.86
08572068323,536041,13.79
08756381105,536130,22.77
05355212863,536237,197.25
00877077278,536684,16.36
40647072507,537063,24.57
36436543503,537260,3.41
28177741504,537342,2.54
04184148300,537413,39.41
07437001023,537742,26.92
04380522223,537851,30.98
62320025620,538416,62.47
45612048501,538452,44.33
07516102001,538478,15.56
02511048353,538713,6.60
64248874708,538745,68.75
00766586403,538754,20.27
60364402503,538783,40.13
46881334700,540348,39.33
06876348560,540361,32.16
88357013306,540515,36.63
65508732201,540562,2.54
55011042302,540581,39.33
18073605604,541010,27.18
00082435713,541018,160.82
51183010843,541278,80.75
63476040073,541331,195.10
43067175001,541605,20.33
05722683777,541618,173.33
00305078675,541686,106.68
64180084854,542063,13.59
84848063476,542117,36.54
78820222201,542361,32.47
17715013655,542538,7.10
87085078565,543068,37.23
61628076777,543131,84.88
54081547101,543155,69.25
17286041282,543275,15.68
88188581101,543317,67.19
83451681704,543634,68.95
08716128480,543672,176.10
64105066113,543826,55.59
08356630652,543840,53.23
26428043310,543864,170.27
32382116600,544351,20.66
82103682704,544436,89.80
78832011313,545200,55.24
10740011680,545435,9.00
53401207200,545734,93.18
08328360201,545754,97.13
82845177106,546050,44.81
02008387604,546162,69.88
06140107031,546166,12.34
41632072102,546251,42.64
04425568850,546341,80.18
83014033674,546504,36.26
71337082711,546574,116.82
63670674802,546801,39.80
38575016458,547114,15.91
64428085562,547253,10.89
08423078536,547324,38.13
12051037102,547332,35.50
65267661402,547801,42.58
10841313307,548114,86.78
87334620403,548563,16.44
25823822803,548707,46.49
00477072826,548824,14.25
24060052538,550058,17.84
42272088006,550326,18.89
07475632773,550616,50.62
05460070507,550662,5.82
13033234106,550777,12.43
02648050245,550888,132.47
08015365260,551338,25.99
04447671456,551371,97.53
04178073564,551425,13.20
02808773348,551465,93.80
74710450000,551538,7.94
60574210001,551804,1.44
06357060873,551818,79.25
64656068255,552237,48.52
06744555262,552318,22.15
02043846788,552371,6.90
65738407007,552434,38.81
03542780551,552641,46.63
86576460203,553064,190.18
00155054021,554058,131.75
01357571172,554066,153.17
07672337820,554114,78.95
82557237704,554160,6.39
08854866147,554175,170.33
20388850702,554801,111.88
88027872505,555131,173.21
30014528308,555206,85.77
06077508336,555324,61.36
26767026580,555487,20.52
28351025384,555820,149.21
83123611705,555827,14.65
07541160304,556473,17.15
02320332075,557011,13.35
04085258765,557214,85.57
06423447735,557367,12.63
08548347173,557431,94.48
04303038154,557540,170.82
40154284000,557804,61.44
08645566820,558084,16.11
84416053854,558086,49.67
13672024084,558136,8.92
36700060328,558211,4.25
05140828613,558217,78.97
01620444884,558423,19.26
84427878201,558627,44.76
46067048325,560244,3.56
85514050884,560410,13.56
05407387681,560473,6.32
20720040841,560520,6.62
40828042247,560614,93.25
81654071822,560770,73.55
20480557104,561112,25.57
22616082484,561247,27.20
02174110587,561344,14.47
52083802605,561653,42.34
01133568284,561758,39.20
71520050706,562358,28.50
52728068100,562783,40.48
05817386272,563130,42.14
16348084048,563152,45.58
08731066085,563380,43.70
06536563317,563423,48.40
53661223307,563505,196.71
12853487701,563540,10.98
54600422703,563632,28.50
01412472334,563858,11.91
51520060712,563878,44.60
11183067751,564036,159.58
07157122545,564401,60.47
36440031678,564677,79.57
07246055626,565121,42.65
34748062156,565568,25.62
10535040462,566027,1.19
13436833702,566353,42.98
08825016831,566524,66.16
13463621504,566685,30.15
07676420030,567361,91.20
05104064885,567506,40.60
07372041547,567608,34.99
85723606706,567617,19.11
87105074706,567852,19.20
70825602207,568003,41.72
00388478727,568132,87.90
48811056214,568168,11.80
04827375707,568455,97.41
00270681584,568528,47.30
34145065620,568633,9.27
00064700886,568660,83.28
14333083060,570480,34.77
00610137083,570826,14.26
00444747861,571010,14.65
82585051102,571016,37.33
33250005006,571104,8.97
71701060401,571177,73.91
06372666505,571274,48.63
35623085147,571440,99.40
61356046107,571515,31.62
37015154706,571543,6.50
00475300877,571602,38.61
48557024834,571673,77.31
27225046588,571854,18.30
47650832800,572263,30.75
06650574836,572408,65.20
12013357202,572685,78.84
57550225303,572832,5.24
01373003751,572864,21.64
35776680005,573023,69.52
03045136738,573065,75.66
11878710802,573275,19.56
57626010605,573367,10.71
14175554603,573484,84.07
06446241781,573630,31.45
00667481666,573736,18.52
51021250603,573801,32.90
03423441101,573845,8.53
15688078665,574058,49.50
54263088002,574332,2.20
68121087322,574361,174.17
88066076852,574406,16.82
86108426806,574646,16.96
22284002124,574745,1.72
00841743748,575376,13.60
41550001625,575610,7.38
31577105306,575703,16.21
21167002253,575812,16.45
72211021774,575872,39.26
56757204104,576022,174.77
66870005075,576366,53.25
03882562425,576631,52.53
12303782403,577316,37.61
78240047465,577357,9.92
03834206438,577861,141.14
03388825015,577881,39.42
83437407004,578245,37.37
27268754108,578253,40.74
02527850614,578565,31.61
53216424408,578587,87.58
06767805844,578885,134.50
80751023185,580038,20.74
20513082767,580213,43.38
82464148804,580553,21.14
25807765608,580607,72.28
43561483700,580872,19.10
02735482701,581038,2.66
04105266844,581463,159.71
53885055631,581506,16.11
43188033816,581653,5.44
32436037831,582107,95.13
06073073231,582307,90.94
46203073728,582533,34.97
16682185501,582575,128.79
32432742700,582776,15.30
46584017734,583126,1.25
13134177306,583328,88.57
51144384105,583616,11.41
06470658080,583702,92.37
24627017575,584170,122.17
06550321417,584207,49.25
53074265200,584273,30.82
48750155504,584277,57.66
02823052172,584363,169.21
16267047270,584426,29.51
10580486602,584438,49.18
07332122555,584651,2.30
07633122520,584705,45.67
65858061702,584781,77.82
53840053305,584837,120.43
14660710701,585141,21.47
10227610101,585287,4.80
26625518104,585370,48.86
25576540203,585474,85.40
41445670303,585520,2.30
03272080630,585637,54.25
01735510317,585672,27.45
71575788506,585857,76.91
03344082565,586135,58.23
05873005601,586140,34.49
08526345272,586264,19.37
77452010271,586526,29.56
42640054667,586650,10.68
15243051718,586763,10.15
87646242308,587065,54.50
78065011475,587204,22.40
36638055268,587240,18.42
48064846004,587343,28.11
62132407403,587478,9.02
06618313472,587710,3.30
08554436848,587774,112.88
73786024785,588448,69.79
12674063632,588546,81.49
14876834006,600324,17.45
07300720532,600540,12.62
16583035556,600706,84.35
01070303721,600842,27.80
00408326502,601064,48.55
81672115004,601225,20.72
66837016336,601302,21.99
73638427006,601375,91.80
13640013428,601420,40.95
46343002732,601432,48.66
52456002771,601856,11.89
08148025201,602045,49.56
88548471201,602181,33.21
06481060510,602232,88.96
01271240572,602422,7.31
12080707101,602426,114.56
41074332006,602475,81.39
07154435235,602723,27.60
03234048842,602853,16.60
06331336376,603107,100.89
63723041178,603201,47.83
64872447806,603383,35.26
01012123750,603485,31.56
12281178003,603574,22.90
31408046064,603775,22.41
53585354608,603858,43.02
05566051258,604007,117.65
05770568004,604561,2.79
07116058553,604727,9.45
63244088245,604753,198.72
31017130700,605007,75.80
65460086633,605162,21.71
53062484402,605252,9.46
00136381370,605326,24.42
65886044173,605701,2.79
01846702807,605757,92.34
32850023061,605815,71.20
04871363454,606111,113.30
05612463071,606167,40.50
03473870686,606456,49.44
06035573782,606531,28.19
07520566730,606737,100.32
00750444871,607348,92.69
03443882444,607533,5.20
00113015706,607666,50.12
30468074626,607758,32.65
80876572401,608017,114.99
74625516304,608172,24.80
81340840807,608257,33.33
32488286806,608445,192.30
73076282007,608580,187.17
05441076746,608615,59.32
56028016880,608726,4.31
02518404715,610014,25.89
02613876723,610056,104.51
48456766500,610506,31.71
81064222808,610636,44.54
21543031163,610712,32.73
04165785665,610738,12.69
64202033232,611157,174.80
88615543004,611310,11.24
07026151862,611458,3.63
34725015265,611548,18.86
02855444802,611606,86.38
30417037116,612034,4.26
00872652058,612167,44.94
30855067456,612177,11.18
02721150814,612456,119.28
73024017561,612487,36.49
85443728000,612613,12.71
01576075357,612620,140.24
12334124204,612638,178.45
35655702800,612657,48.20
02441681814,612664,72.32
11165042401,612750,85.62
37253644004,613057,75.20
51158184204,613218,32.10
56408462600,613328,32.77
35181037267,613415,40.93
45337815008,614138,18.75
03357244664,614362,101.94
65663306808,614363,148.41
08638141056,614563,15.59
07838624304,614806,19.41
60516040364,615041,36.37
80861055864,615072,20.67
45084012452,615106,166.53
07813658343,615243,69.69
82237027725,615586,23.50
33503742707,615665,35.24
85506502202,615865,67.99
88014025387,616021,168.28
32305024628,616026,33.76
06768448001,616105,24.61
56832045763,616272,177.61
03635216025,616448,49.40
68373046754,616662,19.65
18416132707,616816,77.98
23361081471,617382,20.50
04238606526,617645,136.10
12826088721,617673,83.96
08308374001,617687,175.38
00340211052,617742,128.77
07248477671,617804,20.46
04431020762,618046,2.40
53553412203,618145,167.68
00312007607,618230,173.61
18463012703,618276,48.21
55213666805,618343,101.86
27155203800,618401,169.52
36846805801,618501,37.59
03565847033,620405,23.41
78618031203,620464,39.60
21373027000,620657,89.90
65483005324,620881,14.00
80560030178,621283,39.92
34251063706,621300,170.75
01575481727,621560,107.17
14308024454,621860,180.85
52434256206,621883,13.34
11384270808,622570,7.82
35330111508,622835,5.49
81733026706,623034,64.22
00147875011,623147,56.90
42871057604,623231,77.20
37304008330,623470,113.68
27666028348,623572,45.85
21621626305,623687,10.34
00838757045,623735,10.81
85336068757,623770,40.89
46168322501,623804,10.30
57345015171,624376,164.17
02780047024,624514,146.37
04707245585,624655,72.95
07073538436,625404,40.38
03184323347,625440,24.29
64372772805,626272,43.84
04008824583,626335,15.55
01713078820,626818,142.55
75073358707,627016,48.99
51101050856,627033,46.60
02636336322,627137,34.40
26204053877,627318,71.15
03230235538,627382,5.54
02585818166,627770,14.92
05321003478,627822,144.70
34631073463,628186,34.53
37741010733,628256,56.36
36436554606,630052,135.84
80554814000,630082,55.70
00875653015,630117,69.71
07488321818,630205,10.60
46805017771,631017,42.35
07505081328,631042,27.89
57700324001,631151,60.75
07356612101,631271,56.44
04604011552,631428,1.27
02278774177,631512,2.14
56223032241,631617,24.60
74663373703,631636,24.58
34006462204,631644,62.11
07022634573,632036,9.85
04828720000,632080,126.50
38087230306,632125,72.67
86723023523,632153,32.60
43106054745,632238,23.95
20855082400,632518,16.55
06612365651,632837,63.84
37168010388,633217,59.99
11675058243,633240,12.00
35722037742,633370,8.80
07776751183,633446,93.87
42651011223,633485,49.66
54524036154,633585,88.42
55887074116,633620,34.58
07301575864,633714,29.95
07311263842,633824,14.53
22140033438,633848,33.42
16750282400,634033,57.87
24271641204,634164,43.16
77120851802,634287,103.29
00068445066,634431,13.30
75572068784,634484,86.80
35814255008,634530,47.70
01415680702,634565,45.40
06664366745,634576,24.20
62767386805,634630,15.19
80404542804,634672,41.68
07467412174,634701,32.18
00676201173,634837,38.74
07837842550,635067,11.55
05810886783,635400,5.14
33610025713,635743,48.97
03703556581,635778,72.98
76370070464,635833,13.35
08464000382,635844,6.42
44304048804,636084,78.24
08710111267,636117,27.43
00880743722,637168,43.76
00041543284,637265,47.82
52864051552,637317,39.31
86456018672,637318,3.20
01617020716,637575,40.74
53585024351,637583,68.50
07837345410,637613,21.63
08833312446,637813,7.70
62025660307,638010,36.96
06466017005,638117,136.80
07177163704,638148,15.91
00212663418,638220,110.75
73855055361,638261,141.16
25076044568,638276,74.58
05757353180,638388,88.49
05838402881,638455,39.92
71828006138,638633,30.73
31221800401,638651,35.76
06127213788,638702,9.20
07177444511,638876,8.69
12648231406,640055,4.57
07002712057,640074,15.92
78487047433,640077,1.11
04011478371,640253,48.39
40528002402,640515,11.19
03234265415,640787,10.30
01030016502,641021,22.51
18634181801,641112,14.90
06045371476,641170,85.11
01113388280,641283,9.50
54306045002,641356,12.54
63801183200,641417,34.31
06612574200,641475,17.91
25603046010,641551,18.31
04366240205,642046,65.13
17888525600,642483,85.13
71228280204,642683,80.19
07573554603,642856,100.63
22778286706,643244,28.82
01731478528,643245,5.32
06400542671,643252,7.50
40832238708,643272,82.76
00882063854,643276,72.92
08170420808,643553,13.75
08410143740,643653,74.17
63514467307,644120,44.62
07542563888,644228,110.40
75627050640,644282,95.50
87165040877,644346,29.88
88051048175,644378,32.32
03784031836,644476,45.87
84106068871,644507,155.65
13062034561,644580,51.82
81556537408,644602,6.14
82402050072,644620,22.71
16711024464,644716,35.43
73607420701,644842,184.85
02211740400,645305,169.71
06125836247,645310,49.35
05340642773,645351,143.50
03445850146,645386,35.53
43742706306,646060,58.95
46775555507,646125,52.56
54041005263,646334,71.60
46231842208,647024,22.68
81323018781,647150,13.56
07148010877,647180,25.64
03710537613,647437,31.16
02048135805,647466,19.26
35032042866,647607,78.30
87218007732,647743,79.89
12573383601,648116,7.24
04516015026,648160,99.20
00241163052,648175,23.80
66317527503,648373,68.72
02185456874,648658,98.91
04377527884,650054,177.30
23858013333,650162,10.88
00570688542,650323,34.50
03831782751,650450,33.17
81661534306,650638,38.60
06174867388,650762,31.74
00474544702,651104,4.78
01562357612,651320,21.68
08786205324,651744,47.86
75761280700,651834,38.00
03785666135,651848,1.90
24442002685,652052,2.85
31011727104,652117,8.65
53246041172,652304,98.61
05207050674,653000,45.42
21820071660,653052,38.95
03571877106,653236,183.90
11310012282,653263,35.30
20505517507,653473,43.65
42400086801,654086,104.77
04038380205,654114,11.26
70514466802,654457,63.75
72531738507,654537,20.20
56430043707,654570,31.18
35172588003,654623,30.67
74165273703,654647,142.63
04480437645,654715,80.13
08540203362,654760,25.96
40118020667,655220,23.87
07750225708,655376,25.48
02344462742,655467,19.80
06403161743,655486,8.82
46343333600,655517,88.73
00436500881,655606,43.89
81871543508,655608,44.55
66611047077,655616,44.34
23745012031,655640,29.40
80663037144,655642,36.45
26852270102,655706,93.88
58244008185,655720,37.66
21218001652,656022,34.91
56525066231,656140,38.34
02140117748,656144,142.70
28777466008,656427,45.38
28408501101,656603,33.80
80631056438,656654,22.44
00730624414,657388,24.71
77521013605,657460,193.69
05124712271,657517,33.29
06251538724,657547,28.16
04887450156,657801,12.81
37072066602,658800,11.49
02308088882,660175,130.14
07357501024,660283,36.92
07815004133,660345,36.40
22014028225,660676,152.70
63368877508,660681,19.98
01870447340,660857,2.25
12074054037,661057,174.70
00743015801,661311,13.35
41851754703,661362,16.23
08662045253,661400,3.54
04434723884,661438,34.45
06543543341,661688,38.84
04455506538,661711,16.26
76027014284,662221,36.36
05883218304,662357,184.50
54040565001,662488,37.80
07834066227,663301,10.89
05000046603,663304,6.67
07706555117,663305,81.90
80465652808,663811,97.11
07761152810,664440,47.80
87347613503,664451,52.36
01232686785,664683,83.53
64570025020,665323,62.79
01735437282,665411,6.44
60256083734,665725,31.28
03668131683,665841,14.10
51664174001,666163,27.73
24622425005,666858,35.44
06038238814,666874,27.60
07778521606,667034,22.88
38678501006,667132,27.63
01124074284,667230,49.76
00615331100,667275,36.26
52325074765,667345,16.45
46371038041,667550,34.55
76771033242,667576,33.22
24866035020,667724,40.45
03873662328,668225,43.50
28485650507,668627,29.31
00330034245,670103,112.30
43160508200,670128,150.18
27306877606,670806,15.19
02223610805,670871,96.91
11571063241,670875,106.50
02465340530,671126,48.64
82121076403,671270,12.74
04348731633,671370,164.89
04265743304,671456,30.66
56206842301,671672,91.31
05715345242,672572,9.89
53880546501,673181,8.80
03558462804,673331,172.74
40164553800,674136,45.98
82050151606,674138,65.11
01417002706,674608,9.30
16780064865,674761,8.46
51243068514,674814,5.34
04322276878,675510,47.75
68445065205,675662,36.23
03107253221,675710,45.58
17363075823,675768,20.65
74815032405,676040,36.35
05361210705,676212,9.61
17643832702,676238,44.48
03018311068,676304,38.45
03588307000,676416,23.92
71053032226,676724,37.34
06018026028,676887,124.94
01175556546,677017,75.04
87502083205,677570,40.88
76478631805,677716,192.61
05532068257,677718,183.48
03734127842,678283,95.78
04867014836,678320,28.48
45507688508,678385,90.90
05506080305,678722,7.92
06301685747,680080,13.60
72846144805,680316,34.71
55173737601,680537,22.95
22773268506,680563,45.74
13826810207,680602,5.42
05463127052,681212,49.91
78356007653,681517,57.61
00401326850,681521,15.62
40434232708,681682,5.29
27613053446,681710,20.42
43168013731,681820,198.98
38852823204,682107,18.51
42452061237,682313,175.59
44084030216,682560,40.80
72510014124,682582,56.70
07801308088,682634,66.24
74764051707,682753,3.12
04215028558,682846,66.35
02578017144,683403,21.11
78116012706,683844,127.77
14051766205,684254,21.22
73677364300,684404,35.88
71434087688,684434,43.56
00577572771,684557,17.50
67328043204,685031,47.44
16444052270,685200,113.81
00767066057,685305,63.78
13127207602,685646,46.95
01821626048,685676,6.78
06873053000,686235,72.69
07223028065,686276,87.24
23162714305,686308,6.41
06787605456,686538,25.39
86473035165,686635,32.12
63235712401,687030,8.73
34022012386,687327,27.18
53175684103,687435,35.15
46175077241,687646,28.76
30307007534,687721,21.82
64327028157,688238,191.27
53510074522,688751,28.23
06625441253,688780,2.39
37733018546,700024,5.21
24536015635,700034,95.48
40668420105,700575,77.55
01107874005,700646,19.63
36865615307,700846,19.52
68566078037,701102,159.17
03743177785,701123,4.70
07732451730,701241,53.68
27637486301,701311,14.26
01627837414,701330,45.24
06052073801,701367,145.18
46467040561,701503,1.62
08823828430,701751,109.60
03010622848,701787,1.33
08357554280,702032,43.63
04760608812,702536,64.20
33744176206,702621,59.89
73225046177,702856,44.54
66544007040,703101,90.00
88525027066,703112,5.26
04642000676,703187,19.38
01076383002,703312,178.47
27131078312,703336,9.20
06732351788,703425,25.27
80212531601,703445,19.50
86808335800,704211,38.49
77741563106,704512,1.93
73316023306,704518,40.19
01110875121,705027,61.97
68227015567,705125,161.71
24552024504,705126,43.12
07823572607,705314,30.90
17448000608,705356,100.10
07668504140,705374,33.78
06318757064,706168,26.66
00481721877,706323,40.11
08643401550,706818,20.74
75546640502,706834,13.26
68862040536,707047,19.25
62060006033,707227,30.87
04581400528,707462,16.72
01156032280,707542,95.75
07358587715,707657,48.50
57438848607,707664,61.27
08152831722,707760,141.33
51106038784,707817,27.68
54437063541,708061,25.82
67677051488,708208,98.32
78342516408,708231,47.79
70737026244,708540,3.97
20717057850,708857,17.55
56743604202,708875,43.40
60486088801,708881,55.56
46134022050,710186,3.59
00828841008,710304,29.50
55648086304,710628,39.31
08431425444,710716,91.97
02453450532,711001,38.80
83472015078,711077,49.58
41627323208,711387,29.39
03248034667,711523,43.85
07605023242,711623,46.90
84565251104,711753,180.76
55802085705,711885,14.13
01268108262,712303,45.47
41276052436,712437,146.29
76513056423,712463,37.54
27804085722,712625,16.32
05386855073,712813,26.83
83162721700,713058,41.52
05877482517,713287,51.17
20476117403,713400,124.11
08012614683,714101,34.28
03723082871,714412,31.36
36613052441,714451,19.39
30388048338,714460,139.33
06831565127,714666,47.58
06027182041,714687,4.84
04427230115,714788,20.54
07644662055,715081,37.76
07431284688,715221,44.12
16678243202,715335,38.69
05125653007,715381,27.10
75840611004,715616,16.50
03400423307,715666,84.40
02388043552,715740,79.97
48743501807,715780,175.68
58036047503,715885,43.95
75675035503,716012,49.60
77773056773,716057,10.50
01335070643,716158,90.34
04388148133,716177,35.92
30112086223,716215,52.21
02708010002,716254,93.40
01467354663,716284,17.89
08776644102,716335,33.28
26662483608,716427,198.32
35085337508,716480,41.68
66787028688,716533,49.48
02804315005,716631,10.95
03150704781,716638,68.85
06551761533,716645,11.21
07821614884,716832,58.51
25063580003,716844,27.88
03617228767,717062,45.63
05352767128,717145,5.22
28626003780,717178,59.30
24825704602,717424,24.21
81875713707,717574,135.27
04117006418,717680,76.11
32720372500,717828,36.95
65573043706,718016,64.10
46722033835,718111,82.28
40535080640,718137,57.66
05635023527,718202,198.93
06626856706,718301,100.97
01288177331,718450,135.84
34077053538,718687,43.73
00772366127,718755,106.65
33768023574,718782,175.18
04076366210,718885,18.77
24735024688,720073,165.52
53726016602,720317,107.84
54006057441,720376,33.15
13788004281,720378,46.70
45235887003,720411,72.15
54603327406,720613,13.86
00124170382,720730,17.53
83650082808,720752,10.34
05471067141,720784,46.82
38415008534,720801,28.93
01551723651,720808,21.32
26253415203,720837,4.83
40881531408,721146,14.69
02404840530,721432,45.48
00867444048,721565,96.16
04500854706,721583,14.63
37005453108,721640,38.54
00016515851,721803,20.92
38880081630,722271,5.20
41660056766,722665,25.50
05434627521,723026,90.88
01445352824,723120,1.99
60067076657,723181,9.18
05101870880,723208,20.76
70816454701,723276,80.99
55174438701,723651,43.83
00063776734,724366,20.77
61288321100,724505,7.62
74722018440,724738,39.64
28562074200,724783,96.45
73530086136,725134,45.00
08037520862,725165,29.15
00807137373,725352,82.20
08601573531,725428,188.87
05512080485,725527,54.61
